asi_slno,raw_text,page
53,Megalithic cists and cairns with stone circles on Kunnattur Kanchipuram the hill.,94
54,Megalithic cairns and cist with bounding circles. Kunnavakkam Kanchipuram,94
55,Megalithic cairns and cists with stone circles. Kuravanmedu Kanchipuram,94
56,1. Sri DhenupuriswaraTemple. Madambakkam Kanchipuram,94
2,Graden attached to above temple,94
57,The large Siva Temple of Tenneri. Madavilagam Kanchipuram,94
58,Megalithic Cists and Cairns. Madayathur Kanchipuram,94
59,Megalithic cists and cairns with bounding Stone Maganiyam Kanchipuram circles. 94 Sl.No. Name of the Monument / Site Locality District,94
60,Megalithic Cists and Cairns. Mailai Kanchipuram,95
61,Megalithic Cists and Cairns with bounding Malaipattu Kanchipuram stone-circles.,95
62,Megalithic Cists and Cairns. Malaivaiyavur Kanchipuram,95
63,Aleva shore Temple Mamallapuram Kanchipuram,95
64,Arjuna’s Penance. Mamallapuram Kanchipuram,95
65,Arjuna’s Ratha (One of the Five Rathas situated Mamallapuram Kanchipuram in a group).,95
66,Bhima’s Ratha (One of the Five Rathas situated Mamallapuram Kanchipuram in a group).,95
67,Dharmaraja’s Ratha (One of the Five Rathas Mamallapuram Kanchipuram situated in a group).,95
68,Dharmaraja’s Rock cut throne Mamallapuram Kanchipuram,95
69,Dolotsava mandapa. Mamallapuram Kanchipuram,95
70,Droupadi’s Bath Mamallapuram Kanchipuram,95
71,Droupadi’s Ratha (One of the Five Rathas Mamallapuram Kanchipuram situated in a group).,95
72,Eight stone images on a masonry platform Mamallapuram Kanchipuram known as the Seven pidaris.,95
73,"Huge stone figures of a lion, elephant and a Mamallapuram Kanchipuram bull.",95
74,Iswara Temple (built on the rock above the Mamallapuram Kanchipuram Mahishamardhani Rock Cut Mandapa).,95
75,Kotikal Mandapa. Mamallapuram Kanchipuram,95
76,Krishna Mandapa. Mamallapuram Kanchipuram,95
77,Krishna’s butterball. Mamallapuram Kanchipuram,95
78,Large unfinished rock sculpture similar to Mamallapuram Kanchipuram Arjuna’s Penance near the light-house.,95
79,Mahishamardhani rock cut Mandapa. Mamallapuram Kanchipuram,95
80,Mahishasura rock standing in the sea to the Mamallapuram Kanchipuram north of Shore Temple.,95
81,Mukundunayanar Temple Mamallapuram Kanchipuram,95
82,"Rock sculptures representing a group of Mamallapuram Kanchipuram elephants, monkeys and peacock",95
83,Rock-cut Ganesa Temple. Mamallapuram Kanchipuram,95
84,Rock-cut Varaha temple containing Varaha and Mamallapuram Kanchipuram Vamana Incarnations of Vishnu.,95
85,Royagopuram (unfinished). Mamallapuram Kanchipuram,95
86,Sahadeva’s Ratha (One of the Five Rathas Mamallapuram Kanchipuram situated in a group),95
87,Small Monolithic Temple known as Valiankuttai Mamallapuram Kanchipuram Ratha (unfinished),95
88,Stone Sculpture representing a group of Mamallapuram Kanchipuram monkeys,95
89,Triple celled rock-cut shrine with Gopi’s churn in Mamallapuram Kanchipuram front of it.,95
90,Two rock-cut cave Temples at the north-east Mamallapuram Kanchipuram corner of the Koneri Pallam tank.,95
91,Two small carved rocks to the south of the Mamallapuram Kanchipuram shore temple. 95 Sl.No. Name of the Monument / Site Locality District,95
92,Two small monolithic Temples known as the Mamallapuram Kanchipuram Pidari Amman Ratha (unfinished).,96
93,Two unfinished Excavations near the large Mamallapuram Kanchipuram unfinished rock and sculpture similar to the Arjuna’s penance near the Light house.,96
94,Unfinished Excavation close to the Triple Celled Mamallapuram Kanchipuram Rock -cut Shrine with Gopi’s churn in front of it.,96
95,Unfinished excavations to the south of Mamallapuram Kanchipuram Droupadi’s bath.,96
96,Unfinished Ratha and stone couch (to the east Mamallapuram Kanchipuram of the Iswara Temple),96
97,Unfinished rock-cut cave temple north of Mamallapuram Kanchipuram Krishna Mandapa.,96
98,Megalithic Cists and Cairns. Mampattu Kanchipuram,96
99,Megalithic Cists and Cairns. Manamai Kanchipuram,96
100,The Old Temple with apsidal Gopuram. Manimagalam Kanchipuram,96
101,Large group of Megalithic cists and cairns. Melkottaiyur Kanchipuram,96
102,Megalithic Cists and Cairns. Musaivakkam Kanchipuram,96
103,Megalithic cists and cairns with stone circles. Naduvakkarai Kanchipuram,96
104,Megalithic Cists and Cairns. Nallikuppam Kanchipuram,96
105,Megalithic cists and cairns Nandambakkam Kanchipuram,96
106,Megalithic cists and cairns with stone circles. Nandivaram Kanchipuram,96
107,A Group of cairns. Nanmangalam Kanchipuram,96
108,Megalithic cists and cairns with bounding stone Nattam Kanchipuram circles.,96
109,Megalithic Cairns and Cists. Nedungunram Kanchipuram,96
110,Megalithic cists and cairns with stone circles. Olalur Kanchipuram,96
111,Megalithic Cairns and Cists. Ottivakkam Kanchipuram,96
112,Megalithic Cists and Cairns. Ottiyambakkam Kanchipuram,96
113,Munkudine Eswaran Temple. P.V.Kalathur Kanchipuram,96
114,Megalithic Cairns and Cists. Padur Kanchipuram,96
115,Megalithic Cairns and Cists. Palayasivaram Kanchipuram,96
116,Megalithic cairns and cists in showing clear Pallavaram Kanchipuram structural Postures.,96
117,Megalithic cists and cairns with stone circles. Palliyagaram Kanchipuram,96
118,Megalithic Cists and Cairns. Paranur Kanchipuram,96
119,Megalithic Cists and Cairns. Perumbakkam Kanchipuram,96
120,Megalithic Cists and Cairns with stone circles. Perunagar Kanchipuram,96
121,Megalithic cists with stone circles Perungalathur Kanchipuram circumscribing.,96
122,Megalithic Cists and Cairns with stone circles. Ponmar Kanchipuram,96
123,Megalithic Cists and Cairns. Porundavakkam Kanchipuram,96
124,Megalithic Cists and Cairns. Pudupakkam Kanchipuram,96
125,Megalithic cists and cairns bounded with stone Pulippakkam Kanchipuram circles,96
126,Megalithic Cists and Cairns. Pundi Kanchipuram 96 Sl.No. Name of the Monument / Site Locality District,96
127,Megalithic cists circumscribed by stone circles. Rajakulipettai Kanchipuram,97
128,Megalithic Cists and Cairns with stone circles Rayalpattu Kanchipuram,97
129,Ruined Dutch Fort and cemetery. Sadras Kanchipuram,97
130,Kailasnatahaswami temple at salabogam Salabogam Kanchipuram temple.,97
131,Rock-cut Siva temples with three lingas. Salavankuppam Kanchipuram,97
132,The tiger headed rock-cut temple. Salavankuppam Kanchipuram,97
133,"Two inscribed rocks, one having six and the Salavankuppam Kanchipuram other fifty lines of ancient Tamil inscriptions with remains of other ancient buildings around them.",97
134,Megalithic cairns and cists. Sanur Kanchipuram,97
135,Megalithic cists and cairns in Virgin state. Sastirampakkam Kanchipuram,97
136,A group of cairns Sembakkam Kanchipuram,97
137,Megalithic Cairns and Cists Sembakkam Kanchipuram,97
138,Megalithic Cists and Cairns Sengunram Kanchipuram,97
139,Megalithic cists and cairns intact with stone Settipuniyam Kanchipuram circles,97
140,Megalithic Cists and Cairns. Settupattu Kanchipuram,97
141,Megalithic cairns with stone circles and Sikkarayapuram Kanchipuram sarcophagi.,97
142,Megalithic Cists and Cairns. Sirudavur Kanchipuram,97
143,Megalithic cists and cairns with stone circles. Sirukalattur Kanchipuram,97
144,Megalithic Cists and Cairns. Sirukunram Kanchipuram,97
145,Megalithic Cists and Cairns. Sittalapakkam Kanchipuram,97
146,Urn burial and megalithic site. St. Thomas Mount Kanchipuram,97
147,Megalithic Cists and Cairns. Tandalam Kanchipuram,97
148,Megalithic Cairns and Cists. Tattanur Kanchipuram,97
149,The Lesser Siva temple at Tenneri. Tenneri Kanchipuram,97
150,Orikkal Mandapam. Tirukallikunram Kanchipuram,97
151,Venkatesaperumal temple. Tirumukkudal Kanchipuram,97
152,A group of cairns. Tiruneermalai Kanchipuram,97
153,Megalithic cist Tiruneermalai Kanchipuram,97
154,Vast area of megalithic cists and cairns covering Tirupporur Kanchipuram the entire hill with the temple of Kailasanatha.,97
155,Sarcophagi and urns spread over a wide area; Tirusulam Kanchipuram traces of Megalithic cists and circles.,97
156,Nithya Kalyana Swami temple. Tiruvidanthai Kanchipuram,97
157,Megalithic grave yard. Tiryvadisulam Kanchipuram,97
158,Megalithic Cists and Cairns. Unamanjeri Kanchipuram,97
159,Vaikunta Perumal temple together with adjacent Uttiramerur Kanchipuram land,97
160,A dolmen intact. Uttiramerur Kanchipuram,97
161,Megalithic Cairns and Cists. Vadakkuppattu Kanchipuram,97
162,Megalithic Cists and Cairns with bounding Vadamangalam Kanchipuram stone-circles. 97 Sl.No. Name of the Monument / Site Locality District,97
163,Megalithic Cists and Cairns. Vaiyavur Kanchipuram,98
164,Megalithic cairns and cists with stone circles. Vallanjeri Kanchipuram,98
165,Megalithic cist Vandalur Kanchipuram,98
166,Tirupuleswarar temple. Vayalur Kanchipuram,98
167,Megalithic cists and cairns with stone circles. Vedanarayana Kanchipuram Puram,98
168,Megalithic Cists and Cairns. Vembedu Kanchipuram,98
169,Megalithic Cists and Cairns. Vengur Kanchipuram,98
170,Megalithic cists and cairns with stone circles. Venkitapuram Kanchipuram,98
171,Megalithic cists and cairns with stone circles. Venpakkam Kanchipuram Village No.69,98
172,Megalithic cists and cairns with stone circles. Venpakkam Kanchipuram Village No.273,98
173,Megalithic Cairns and Cists. Venpakkam Kanchipuram Village No.186,98
174,Megalithic Cists and Cairns. Virapuram Kanchipuram,98
175,Hill Fort Krishnagiri Krishnagiri,98
176,Hill Fort Rayakkottai Krishnagiri,98
177,Hill at Namakkal excluding the fort at its top and Namakkal Namakkal the temples of Sri Narasimhaswami and Sri Ranganathaswami on either side of the hill.,98
178,The temples of Sri Narasimhaswami and Sri Namakkal Namakkal Ranganathaswami on either side of the hill.,98
179,Megalithic cists and cairns. Karai Perambalur,98
180,Ranjangudi fort. Ranjankudi Perambalur,98
181,Siva temple. Valikantapuram Perambalur,98
182,Shamaskhan Mosque. Vallapuram Perambalur,98
183,Remains of the Fort with the Buildings thereon. Attur Salem,98
184,Fort and Temple on hill. Chinna Kavandanur Salem,98
185,Urn burials. Amirtha Tiruvallur Mangalam,98
186,A virgin ground containing many barrows. Attanthangal Tiruvallur,98
187,Megalithic cist. Chedalpakkam Tiruvallur,98
188,Megalithic cairns and Barrows. Neyveli Tiruvallur,98
189,Urn Burials. Palavakkam Tiruvallur,98
190,Megalithic cists and cairns. Pammadukulam Tiruvallur,98
191,Megalithic cists and cairns with bounding stone Panchali Tiruvallur circles.,98
192,Megalithic cist and cairns. Pondavakkam Tiruvallur,98
193,Megalithic cists and cairns. Pottur Tiruvallur,98
194,The Prehistoric settlement site coeval with the Pulal Tiruvallur Megalithic period.,98
195,Dutch Cemetery. Pulicat Tiruvallur,98
196,Cairns site. Sengarai Tiruvallur,98
197,Megalithic cairns with bounding stone circles. Siruvadu Tiruvallur 98 Sl.No. Name of the Monument / Site Locality District,98
198,Megalithic cairns with bounding stone circles. Tadipadi Tiruvallur,99
199,Megalithic cairns with bounding stone circles. Vanmalli Tiruvallur,99
200,Svayambunatha temple. Kilputhur Tiruvannamalai,99
201,Rock-cut shrine. Kuranganilmuttam Tiruvannamalai,99
202,"Rock-cut caves, sculptures and inscriptions. Mamandur Tiruvannamalai",99
203,Site containing megalithic burials including the Mottur Tiruvannamalai monolithic anthromorphic figure erected at the site.,99
204,Rock-cut caves. Narasamangalam Tiruvannamalai,99
205,Chandramoulisvarar temple together with Nattery Tiruvannamalai adjacent land.,99
206,Megalithic Cists and Cairns. Nedungal Tiruvannamalai,99
207,Rock cut temple and sculpture. Siyamangalam Tiruvannamalai,99
208,Megalithic Cists. Tellur Tiruvannamalai,99
209,Megalithic Cists and Cairns. Tetturai Tiruvannamalai,99
210,The Jain Temple Tirumalai Tiruvannamalai,99
211,Two natural caverns known as Skandasramam Tiruvannamalai Tiruvannamalai and Virupakshi Guhai with the passage leading to Skandasramam from Ramanasramam. Tiruvannamalai/Tiruvannamalai,99
212,Megalithic Cists and Cairns Venkunam Tiruvannamalai,99
213,Delhi gate. Arcot Vellore,99
214,Masjid and 2 ponds in the west of the citadel. Arcot Vellore,99
215,The adjoining building. Arcot Vellore,99
216,The Cannon. Arcot Vellore,99
217,Ranganatha Temple along with adjoining area Erukkampattu Vellore comprised in a portion.,99
218,Monolithic rock cut temple. Mahendravadi Vellore,99
219,Choleswara temple. Melpadi Vellore,99
220,Somanatha temple. Melpadi Vellore,99
221,North Eastern corner of the outer rampart of the Muppaduvetti Vellore old Fort at Arcot.,99
222,Rock inscriptions in the right flank. Sholinghur Vellore,99
223,Konar Temple. Tirumalpur Vellore,99
224,Jain sculptures and inscriptions on the hill. Vallimalai Vellore,99
225,Subramania Temple. Vallimalai Vellore,99
226,Fort. Vellore Vellore,99
227,Jalakanteswara Temple. Vellore Vellore,99
228,Old mosque in the fort. Vellore Vellore,99
229,Rock and sculptures and caves. Vilapakkam Vellore,99
230,Brahmapuriswara Temple. Brahmadesam Villupuram,99
231,Sri Pathaleswara Temple. Brahmadesam Villupuram,99
232,Rock -cut Pallava temple. Dalavanur Villupuram 99 Sl.No. Name of the Monument / Site Locality District,99
233,Sri Azagiya Narasimha perumal Temple. Ennayiram Villupuram,100
234,"Fortress comprising hill fort on the Rajagiri, the Gingee Villupuram inner and lower fort, and lines of fortifications connecting the Rajagiri, Krishnagiri and Chakkilidurg (Orme’s St. George’s mountain) hills.",100
235,"In the minor and lower forts- Gingee Villupuram (a) (i) Inner fort, Venugopala temple called ‘BajanaiKudam’ with large polished slab and fine carved figures in three panels, a granary, a gymnasium, Kalyana Mahal (ii) Stables and barracks, the remains of Mahabut Khan’s mosque (iii) Anaikulam tank (b) Lower fort, Chakkarikulam and Chettikulam ponds, a dais with two idols representing Kamalakanni Ammal and with two symbols of serpent god, the masonry platform of Desings funeral pyre and his girl-wife’s sati, idol of Hanuman.",100
236,Old Jail near the Pondicherry gate and two Gingee Villupuram Persian inscriptions on the outer face of the last two bastions in the south of the eastern wall of the inner fort.,100
237,"On the Krishnagiri-Two granaries, well for Gingee Villupuram storing ghee,well for storing oil, two temples and an audience chamber.",100
238,"On the Rajagiri - Two granaries, a magazine, Gingee Villupuram flagstaff, Ranganatha temple, Kamalakanniamman temple and the sacrificial slab in front of it, a big cannon, a treasury and an audience hall.",100
239,"Saad-at-alla Khan’s mosque with Persian Gingee Villupuram inscriptions, inscriptions in Persian on Pondicherry gate (A.D. 1713).",100
240,Venkataramana Temple with inscriptions in Gingee Villupuram Tamil-Prisoner’s well,100
241,Urn burial site. Kadagambattu Villupuram,100
242,Pallava rock-cut shrine. Kilmavilangai Villupuram,100
243,Rock-cut Pallava Temple. Mandagapattu Villupuram,100
244,Outside the fort;- Narasingarayanan Villupuram (i) Pattabirama temple pettai (ii) Twelve-pillared mandapa.,100
245,Talagirisvara temple and a cave containing an Panamalai Villupuram image of Durga and Pallava inscription together with adjacent land,100
246,Apathsahayeswra Temple and gateway with Sendamangalam Villupuram Horses.,100
247,Megalithic cairns with stone circles. Sengamedu Villupuram,100
248,"Twenty four Jain figures in two rows, a standing Sirukadambur Villupuram rude figure, two fragments of a sitting figure and two inscriptions on Tirunathankunnu.",100
249,Vinnamparai rock containing Pallava Thondur Villupuram inscriptions.,100
250,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,100
1,Brihadisvara Temple. Gangaikonda Ariyalur cholapuram,101
2,Jain statue built of granite. Jayankonda Ariyalur cholapuram,101
3,Jain statue called Paluppar. Jayankonda Ariyalur cholapuram,101
4,Mandapakadu Chettipalayam Coimbatore,101
5,Fort on Rock Dindigul Dindigul,101
6,Dolmens near Palamalai. Adukkam Dindigul,101
7,Cave in Sitharmalai Mettupatti Dindigul,101
8,Dolmens in Machur Panaikkadu Dindigul,101
9,Dolmens near Machur Panaikkadu Dindigul,101
10,Dolmens near Talayar River Panaikkadu Dindigul,101
11,Dolmens Vilpatti Dindigul,101
12,Rock-amidst Sea where Swami Vivekananda Kanyakumari Beach Kanyakumari meditated,101
13,"Rock-cut cave temple together with adjacent Thirunanthikarai Kanyakumari land in survey plot nos. 2632/8, 2632/9 and 2632/10",101
14,Bhagvathi Temple Chitral together with adjacent Chitral Kanyakumari land comprised in part of survey plot no. 4752,101
15,"Vattakottai Forttogether with adjacent area Vattakottai Kanyakumari comprised in survey plot nos. 1342, 1344/5 and part of survey plot nos. 1340/4, 1340/3, 1341/1, 1341/4, 1344/6 and 1343/1",101
16,"Parthasarathiand Krishna Temples Complex Parthivapuram Kanyakumari together with adjacent area comprised in survey plot nos.535/1, 534/2, 535/10, part of survey plot nos. 534/1, 533/7, 535/8, 533/2, 534/4, 533/5, 533/6 and 535/9",101
17,Rock. Vaigainallur Karur,101
18,"Jain statues, rock inscriptions and Kalluthu Madurai Panchapandava beds on the hill.",101
19,Rock-cut Jain Bas-relief and beds and a Karadipatti Madurai mutilated Jain stone image.,101
20,Rock cut Bas-relief of Jain images with Keelakuilkudy Madurai inscriptions in Vattalethu in Ammanamalai or Samanarmalai.,101
21,"Panchapandavarbed, Jain statues and Brahmi Kilaiyur Kilavalavu Madurai and Vattalothu inscriptions on the Panchapandavarmalai.",101
22,Rock-cut beds under natural rock shelter in Melakuilkudy Madurai Ammanamalai or Samanarmalai.,101
23,Alagarmalai cavern with Panchapandava beds Melur Madurai midway between Alagarmalai and Kidanpatti.,101
24,Cavern with Panchapandava beds on western Tiruparankunram Madurai slope of the hills and similar beds behind the Sikkandar mosque on the top. 101 Sl.No. Name of the Monument / Site Locality District,101
25,Rock-cut cave and inscriptions on the southern Tiruparankunram Madurai side of the Tiruparankunram Rock.,102
26,Ramapadam Mantapam. Kodiakkadu Nagapattinam,102
27,Inscribed stone. Kodiyakarai Nagapattinam,102
28,Excavated Remains of Buddhist Vihara and Melaiyur Nagapattinam Temple at Pallanareswaram.,102
29,Kambarmedu. Melaiyur Nagapattinam,102
30,Town Gateway. Tranquebar Nagapattinam (Tarangambadi),102
