monument_id,asi_slno,name,locality,district,state,circle,page,raw_text
ASI-00141,141,Karbala of Tal Katora Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Karbala of Tal Katora Lucknow Lucknow
ASI-00142,142,Kaz-Main Buildings Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Kaz-Main Buildings Lucknow Lucknow
ASI-00143,143,Malka Jahan's Karbala Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Malka Jahan's Karbala Lucknow Lucknow
ASI-00144,144,Masjid connected with Asaf-ud-daula Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Masjid connected with Asaf-ud-daula Lucknow Lucknow
ASI-00145,145,Monuments of Ninety-third Highlanders Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Monuments of Ninety-third Highlanders Lucknow Lucknow
ASI-00146,146,Nadan Mahal Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Nadan Mahal Lucknow Lucknow
ASI-00147,147,Nasir-ud-din Haider's Karbala in Daliganj Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Nasir-ud-din Haider's Karbala in Daliganj Lucknow Lucknow
ASI-00148,148,Neil's Gate Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Neil's Gate Lucknow Lucknow
ASI-00149,149,Old Palace at Dilkusha Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Old Palace at Dilkusha Lucknow Lucknow
ASI-00150,150,Picture Gallery Hussainabad Baradari Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Picture Gallery Hussainabad Baradari Lucknow Lucknow
ASI-00151,151,Residency Buildings Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Residency Buildings Lucknow Lucknow
ASI-00152,152,Rumi Darwaza Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Rumi Darwaza Lucknow Lucknow
ASI-00153,153,Sapper's Tomb Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Sapper's Tomb Lucknow Lucknow
ASI-00154,154,Sikander Bagh Building Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Sikander Bagh Building Lucknow Lucknow
ASI-00155,155,Sikchawali Kothi Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Sikchawali Kothi Lucknow Lucknow
ASI-00156,156,Tahsin Ali's Mosque Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Tahsin Ali's Mosque Lucknow Lucknow
ASI-00157,157,Tomb of Gazi-ud-din Haider Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Tomb of Gazi-ud-din Haider Lucknow Lucknow
ASI-00158,158,Tomb of Janab Aliya Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Tomb of Janab Aliya Lucknow Lucknow
ASI-00159,159,Tomb known as Char Khamba Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Tomb known as Char Khamba Lucknow Lucknow
ASI-00160,160,Tomb at Lotan Bagh Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Tomb at Lotan Bagh Lucknow Lucknow
ASI-00161,161,Tomb of Mohammad Ali Shah Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Tomb of Mohammad Ali Shah Lucknow Lucknow
ASI-00162,162,Tomb at Musabagh Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Tomb at Musabagh Lucknow Lucknow
ASI-00163,163,Tomb of Mushir Zadi,wife of Saadat Ali Khan Lucknow Lucknow,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,"Tomb of Mushir Zadi, wife of Saadat Ali Khan Lucknow Lucknow"
ASI-00164,164,Tomb of Saadat Ali Khan Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Tomb of Saadat Ali Khan Lucknow Lucknow
ASI-00165,165,Two Cemeteries Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Two Cemeteries Lucknow Lucknow
ASI-00166,166,Victoria Memorial Lucknow Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Victoria Memorial Lucknow Lucknow
ASI-00167,167,Cemetery Lucknow - Rae Barelli Lucknow Road at mile 6,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Cemetery Lucknow - Rae Barelli Lucknow Road at mile 6
ASI-00168,168,Two Cemeteries Lucknow Faizabad Lucknow Raod at mile 4,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Two Cemeteries Lucknow Faizabad Lucknow Raod at mile 4
ASI-00169,169,Three Tombs Lucknow Faizabad Lucknow Road at miles 3 and 5,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Three Tombs Lucknow Faizabad Lucknow Road at miles 3 and 5
ASI-00170,170,Cemeteries Lucknow-Kanpur Lucknow Road at mile 13,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Cemeteries Lucknow-Kanpur Lucknow Road at mile 13
ASI-00171,171,Memorial pillar marking the site of the pre- Mahibullapur Lucknow Mutiny Residency in the old Mariaon Cantonment,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Memorial pillar marking the site of the pre- Mahibullapur Lucknow Mutiny Residency in the old Mariaon Cantonment
ASI-00172,172,Cemetery Marion Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Cemetery Marion Lucknow
ASI-00173,173,Western tower with an inscription at the Moti-Mahal Lucknow southern wall of the Moti Mahal Compound.,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Western tower with an inscription at the Moti-Mahal Lucknow southern wall of the Moti Mahal Compound.
ASI-00174,174,Mound Nagarm Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Mound Nagarm Lucknow
ASI-00175,175,Mound PaharnagarTakuria Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Mound PaharnagarTakuria Lucknow
ASI-00176,176,British Cemetery at Chiria jhil Sapru Marg Lucknow,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,British Cemetery at Chiria jhil Sapru Marg Lucknow
ASI-00177,177,Bridge over the Beta river and temple attached Tikait Ganj Lucknow to it 126 Sl.No. Name of Monument / Site Locality District,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,126,Bridge over the Beta river and temple attached Tikait Ganj Lucknow to it 126 Sl.No. Name of Monument / Site Locality District
ASI-00178,178,Jami Masjid Pilibhit Pilibhit,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Jami Masjid Pilibhit Pilibhit
ASI-00179,179,Fort Gate Rae Bareli Rae Bareli,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Fort Gate Rae Bareli Rae Bareli
ASI-00180,180,Sai Bridge Rae Bareli – Rae Bareli Pratapgarh road,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Sai Bridge Rae Bareli – Rae Bareli Pratapgarh road
ASI-00181,181,Siva Temple Rajmau Rae Bareli,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Siva Temple Rajmau Rae Bareli
ASI-00182,182,Site and stupa and monastery of the Sakyas Piprahwa Siddharth Nagar,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Site and stupa and monastery of the Sakyas Piprahwa Siddharth Nagar
ASI-00183,183,Ancient Site Pipri Siddharth Nagar,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Ancient Site Pipri Siddharth Nagar
ASI-00184,184,Ancient Site Tola Ganwaria in Siddharth Birdpur frontier road Nagar,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Ancient Site Tola Ganwaria in Siddharth Birdpur frontier road Nagar
ASI-00185,185,Ancient Site Tola Salrgarh south- Siddharth west of Siswa Tal near Nagar Nepal - India border,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Ancient Site Tola Salrgarh south- Siddharth west of Siswa Tal near Nagar Nepal - India border
ASI-00186,186,Ancient Site VillageBirdpur Siddharth No.1,Tola Thankurpur Nagar (on the west of Salya stupa),,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,"Ancient Site VillageBirdpur Siddharth No.1,Tola Thankurpur Nagar (on the west of Salya stupa)"
ASI-00187,187,Ancient site near the village of Bhitti Bhitti Sravasti,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Ancient site near the village of Bhitti Bhitti Sravasti
ASI-00188,188,The site of Sahet Mahet measuring 286.026 Sahet-Mahet Sravasti acres in the Bahraich district (now Sravasti Nagar district) and 123.93 acres in the Gonda district (now Balrampur district),,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,The site of Sahet Mahet measuring 286.026 Sahet-Mahet Sravasti acres in the Bahraich district (now Sravasti Nagar district) and 123.93 acres in the Gonda district (now Balrampur district)
ASI-00189,189,Mound of brick ruins Tandwa Sravasti,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Mound of brick ruins Tandwa Sravasti
ASI-00190,190,Small round shaped mound Tandwa Sravasti,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Small round shaped mound Tandwa Sravasti
ASI-00191,191,Tomb of Qurban Mohammad Banger Mau Unnao Meerut Circle Sl.No. Name of the Monument / Site Locality District,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Tomb of Qurban Mohammad Banger Mau Unnao Meerut Circle Sl.No. Name of the Monument / Site Locality District
ASI-00001,1,Mound known as Parasu Ram ka Khera Alamgirpur Baghpat,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Mound known as Parasu Ram ka Khera Alamgirpur Baghpat
ASI-00002,2,Ancient mound at Kasuri Bamnauli Baghpat,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Ancient mound at Kasuri Bamnauli Baghpat
ASI-00003,3,Mound known as Lakha Mandap Barnawa Baghpat,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Mound known as Lakha Mandap Barnawa Baghpat
ASI-00004,4,Archaeological Site and Remains Sadikpur Sinauli Baghpat,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Archaeological Site and Remains Sadikpur Sinauli Baghpat
ASI-00005,5,Begum's Masjid jor three lofty domes Aonla Bareilly,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Begum's Masjid jor three lofty domes Aonla Bareilly
ASI-00006,6,Tomb of Hafiz-ul-Mulk Rahmet Khan,the Rohila Bareilly,Bakar Ganj Bareilly Chief,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,"Tomb of Hafiz-ul-Mulk Rahmet Khan, the Rohila Bareilly, Bakar Ganj Bareilly Chief"
ASI-00007,7,Tomb of Hermit Shah Dana Bareilly,BakarGanj Bareilly,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,"Tomb of Hermit Shah Dana Bareilly, BakarGanj Bareilly"
ASI-00008,8,Large obelisk of red sandstone Fateh Ganj Bareilly,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Large obelisk of red sandstone Fateh Ganj Bareilly
ASI-00009,9,Several ancients ruined mounds in which Indo- Pachomi or Wahidpur Bareilly Scythian coins are found. Pachaumi,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Several ancients ruined mounds in which Indo- Pachomi or Wahidpur Bareilly Scythian coins are found. Pachaumi
ASI-00010,10,Mound called Chikatia Khera Ramnagar Bareilly,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Mound called Chikatia Khera Ramnagar Bareilly
ASI-00011,11,Mound to the south of the tans known as of the Ramnagar Bareilly Gandhan Sagar and Adisagar,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Mound to the south of the tans known as of the Ramnagar Bareilly Gandhan Sagar and Adisagar
ASI-00012,12,Small hillock called Katari Khera or Kottari Ramnagar Bareilly Khera 127 Sl.No. Name of the Monument / Site Locality District,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,127,Small hillock called Katari Khera or Kottari Ramnagar Bareilly Khera 127 Sl.No. Name of the Monument / Site Locality District
ASI-00013,13,Stupa mound Ramnagar Bareilly,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Stupa mound Ramnagar Bareilly
ASI-00014,14,Two Buddhist mounds close to the Konwaru Tal Ramnagar Bareilly,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Two Buddhist mounds close to the Konwaru Tal Ramnagar Bareilly
ASI-00015,15,Fort Ramnagar Bareilly,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Fort Ramnagar Bareilly
ASI-00016,16,Ancient Site Ramnagar,Alampur Bareilly Kot,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,"Ancient Site Ramnagar, Alampur Bareilly Kot"
ASI-00017,17,Site near Aonla railway station Rehtoia Bareilly,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Site near Aonla railway station Rehtoia Bareilly
ASI-00018,18,Mordhaj also known as Munawar Jar with lofty Chandanpura Bijnor mound,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Mordhaj also known as Munawar Jar with lofty Chandanpura Bijnor mound
ASI-00019,19,Fort Chandpur Bijnor,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Fort Chandpur Bijnor
ASI-00020,20,Mosque Chandpur Bijnor,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Mosque Chandpur Bijnor
ASI-00021,21,Old British Cemetery Daranagar Bijnor,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Old British Cemetery Daranagar Bijnor
ASI-00022,22,Ancient Site Daulatabad Bijnor,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Ancient Site Daulatabad Bijnor
ASI-00023,23,Tomb or Nawab Shujat Khan Jahanabad Bijnor,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Tomb or Nawab Shujat Khan Jahanabad Bijnor
ASI-00024,24,Jami Masjid Mandawar Bijnor,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Jami Masjid Mandawar Bijnor
ASI-00025,25,Well Mandawar Bijnor,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Well Mandawar Bijnor
ASI-00026,26,Old Pathan Fort Nagina Bijnor,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Old Pathan Fort Nagina Bijnor
ASI-00027,27,Cemetery of Nawab Najib-ud-Daula Najibabad Bijnor,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Cemetery of Nawab Najib-ud-Daula Najibabad Bijnor
ASI-00028,28,Pathargarh Fort Najibabad Bijnor,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Pathargarh Fort Najibabad Bijnor
ASI-00029,29,Portion of the old Palace Najibabad Bijnor,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Portion of the old Palace Najibabad Bijnor
ASI-00030,30,Tomb of Nawab Najib-ud-Daula Najibabad Bijnor,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Tomb of Nawab Najib-ud-Daula Najibabad Bijnor
ASI-00031,31,Mound (Kushan king Vasudeva) Tip Bijnor,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Mound (Kushan king Vasudeva) Tip Bijnor
ASI-00032,32,Dargah of Imadul Mulk alias Pisan Hari-ka- Budaun Budaun Gumbaz dated A.H. 896,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Dargah of Imadul Mulk alias Pisan Hari-ka- Budaun Budaun Gumbaz dated A.H. 896
ASI-00033,33,Jami Masjid Budaun Budaun,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Jami Masjid Budaun Budaun
ASI-00034,34,Tomb,Mohalla Behrampur,Tomb of Ikhlas Budaun Budaun Khan,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,"Tomb, Mohalla Behrampur, Tomb of Ikhlas Budaun Budaun Khan"
ASI-00035,35,Tomb of Makhduman Jahan,the mother of Budaun Budaun Alaudin Alam,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,"Tomb of Makhduman Jahan, the mother of Budaun Budaun Alaudin Alam"
ASI-00036,36,Several large tumuli (Kheras) in and about Ahar. Ahar Bulandshahr,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Several large tumuli (Kheras) in and about Ahar. Ahar Bulandshahr
ASI-00037,37,Balai Kot or Upper Fort Bulandshahr Bulandshahr,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Balai Kot or Upper Fort Bulandshahr Bulandshahr
ASI-00038,38,Large mound known as Moti Bazaar Bulandshahr Bulandshahr,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Large mound known as Moti Bazaar Bulandshahr Bulandshahr
ASI-00039,39,Two cemeteries Bulandshahr Bulandshahr,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Two cemeteries Bulandshahr Bulandshahr
ASI-00040,40,Ruins of an old temple known as Chandrani-ka- Chandok Bulandshahr Mandir,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Ruins of an old temple known as Chandrani-ka- Chandok Bulandshahr Mandir
ASI-00041,41,Masonry tank and ancient temple Dankaur Bulandshahr,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Masonry tank and ancient temple Dankaur Bulandshahr
ASI-00042,42,Ahirpura mound or lesser temple mound Indor Bulandshahr,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Ahirpura mound or lesser temple mound Indor Bulandshahr
ASI-00043,43,Kundanpura mound or the great temple mound Indor Bulandshahr,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Kundanpura mound or the great temple mound Indor Bulandshahr
ASI-00044,44,Lofty mound with a small village perched on the Indor Bulandshahr east northeastern side of it.,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Lofty mound with a small village perched on the Indor Bulandshahr east northeastern side of it.
ASI-00045,45,Khera or mound called Talapatnagari or Myaji Shikarpur Bulandshahr Khera,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,Khera or mound called Talapatnagari or Myaji Shikarpur Bulandshahr Khera
ASI-00046,46,Archaeological Site & Remains comprised in Gulistanpur Ghaziabad 128 Sl.No. Name of the Monument / Site Locality District Survey Plot Nos. 736,738/2,738/3 & parts of Survey Plot Nos. 737,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,128,"Archaeological Site & Remains comprised in Gulistanpur Ghaziabad 128 Sl.No. Name of the Monument / Site Locality District Survey Plot Nos. 736, 738/2, 738/3 & parts of Survey Plot Nos. 737, 738 / 1 and 738 / 1 and 738 / 4 as shown in the site plan"
